PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),DAILY_OIL_PROD,DAILY_GAS_PROD,DAILY_WATER_PROD,GOR,WATER_CUT,DAYS_ON_PROD
2014-03-24,Well_#20,24.0,2386,150.011,1013.02,97.91667,115.994,84.593,346379,173490,260234,275422,620.0,242.0,751.0,390.3225806451613,54.77753464624362,438
2014-03-25,Well_#20,24.0,2384,150.016,1009.97,100.0,115.129,83.372,346972,173726,260589,276253,593.0,236.0,831.0,397.9763912310287,58.35674157303371,439
2014-03-26,Well_#20,24.0,2385,150.038,1010.04,100.0,114.702,82.599,347541,173946,260918,276970,569.0,220.0,717.0,386.6432337434095,55.7542768273717,440
2014-03-27,Well_#20,24.0,2387,150.054,1013.75,97.91667,114.898,83.271,348121,174164,261246,277699,580.0,218.0,729.0,375.86206896551727,55.69136745607334,441
2014-03-28,Well_#20,24.0,2389,150.066,1019.04,100.0,115.053,84.229,348692,174378,261567,278520,571.0,214.0,821.0,374.7810858143608,58.97988505747126,442
2014-03-29,Well_#20,24.0,2390,150.083,1018.13,100.0,115.122,83.621,349290,174598,261897,279310,598.0,220.0,790.0,367.89297658862876,56.9164265129683,443
2014-03-30,Well_#20,24.0,2392,150.096,1020.82,100.0,115.275,84.161,349913,174830,262245,280101,623.0,232.0,791.0,372.3916532905297,55.940594059405946,444
2014-03-31,Well_#20,24.0,2393,150.108,1019.79,100.0,115.282,84.122,350508,175055,262583,280965,595.0,225.0,864.0,378.1512605042017,59.21864290610007,445
2014-04-01,Well_#20,24.0,2394,150.117,1025.54,100.0,115.444,85.738,351160,175308,262963,281800,652.0,253.0,835.0,388.0368098159509,56.153328850033624,446
2014-04-02,Well_#20,24.0,2395,150.125,1026.08,100.0,115.374,84.986,351688,175507,263261,282621,528.0,199.0,821.0,376.8939393939394,60.85989621942179,447
2014-04-03,Well_#20,24.0,2397,150.134,1013.87,100.0,115.41,84.54,352214,175698,263547,283377,526.0,191.0,756.0,363.11787072243345,58.97035881435257,448
2014-04-04,Well_#20,24.0,2397,150.142,1017.87,100.0,115.241,84.334,352770,175910,263865,284162,556.0,212.0,785.0,381.294964028777,58.53840417598807,449
2014-04-05,Well_#20,7.98,2404,150.138,1017.91,34.70285,117.704,84.116,353011,176003,264005,284403,241.0,93.0,241.0,385.89211618257264,50.0,450
2014-04-06,Well_#20,20.78,2470,150.026,921.032,100.0,131.624,79.287,353426,176173,264260,284945,415.0,170.0,542.0,409.6385542168675,56.635318704284224,451
2014-04-07,Well_#20,24.0,2403,150.057,1016.04,100.0,116.709,83.622,353990,176399,264599,285760,564.0,226.0,815.0,400.709219858156,59.10079767947788,452
2014-04-08,Well_#20,24.0,2404,150.119,1038.21,100.0,116.643,85.461,354569,176627,264940,286582,579.0,228.0,822.0,393.7823834196891,58.67237687366167,453
2014-04-09,Well_#20,24.0,2400,150.055,1035.1,100.0,116.536,86.146,355150,176854,265280,287391,581.0,227.0,809.0,390.70567986230634,58.20143884892086,454
2014-04-10,Well_#20,24.0,2397,150.062,1029.21,100.0,116.284,85.12,355728,177079,265619,288200,578.0,225.0,809.0,389.2733564013841,58.327325162220625,455
2014-04-11,Well_#20,24.0,2394,150.094,1028.84,100.0,116.533,84.365,356308,177306,265958,289003,580.0,227.0,803.0,391.37931034482756,58.06218365871294,456
2014-04-12,Well_#20,8.0,2421,150.044,1021.08,34.79388,120.283,84.256,356503,177384,266077,289204,195.0,78.0,201.0,400.0,50.75757575757576,457
2014-04-13,Well_#20,20.94,2458,149.97,917.723,54.80758,132.031,80.615,357010,177580,266370,289609,507.0,196.0,405.0,386.5877712031558,44.40789473684211,458
2014-04-14,Well_#20,24.0,2385,149.99,1018.73,100.0,115.768,85.691,357573,177802,266703,290365,563.0,222.0,756.0,394.31616341030195,57.31614859742229,459
2014-04-15,Well_#20,12.0,2444,149.946,967.861,47.2685,128.516,83.043,357873,177928,266893,290836,300.0,126.0,471.0,420.0,61.08949416342413,460
2014-04-16,Well_#20,15.39,2404,149.997,1029.6,64.98126,120.508,86.708,358181,178059,267088,291342,308.0,131.0,506.0,425.3246753246753,62.16216216216216,461
2014-04-17,Well_#20,21.94,2440,149.891,969.096,69.54223,130.859,83.643,358615,178233,267349,291954,434.0,174.0,612.0,400.9216589861751,58.508604206500955,462
2014-04-18,Well_#20,24.0,2389,150.047,1025.33,100.0,117.561,84.788,359212,178471,267707,292731,597.0,238.0,777.0,398.65996649916246,56.55021834061136,463
2014-04-19,Well_#20,24.0,2389,150.089,1037.15,100.0,117.485,86.599,359820,178713,268069,293524,608.0,242.0,793.0,398.0263157894737,56.60242683797287,464
2014-04-20,Well_#20,24.0,2388,150.065,1035.37,100.0,116.595,86.593,360421,178951,268426,294315,601.0,238.0,791.0,396.00665557404324,56.82471264367817,465
2014-04-21,Well_#20,24.0,2393,150.065,1039.92,100.0,117.523,87.999,361030,179192,268788,295108,609.0,241.0,793.0,395.73070607553365,56.56205420827389,466
2014-04-22,Well_#20,24.0,2394,150.091,1050.06,100.0,117.596,88.419,361647,179440,269160,295905,617.0,248.0,797.0,401.9448946515397,56.364922206506364,467
2014-04-23,Well_#20,16.33,2452,150.003,988.369,52.36436,128.688,83.622,361979,179579,269368,296345,332.0,139.0,440.0,418.67469879518075,56.994818652849744,468
2014-04-24,Well_#20,24.0,2397,150.092,1045.64,97.27863,118.189,88.043,362577,179817,269726,297146,598.0,238.0,801.0,397.9933110367893,57.255182273052185,469
2014-04-25,Well_#20,24.0,2397,150.102,1045.32,100.0,117.25,86.054,363201,180066,270100,297936,624.0,249.0,790.0,399.03846153846155,55.86987270155587,470
2014-04-26,Well_#20,24.0,2398,150.089,1046.34,100.0,117.245,86.211,363833,180318,270478,298745,632.0,252.0,809.0,398.73417721518985,56.14156835530881,471
2014-04-27,Well_#20,24.0,2396,150.05,1043.16,100.0,117.114,86.029,364474,180573,270859,299572,641.0,255.0,827.0,397.81591263650546,56.335149863760215,472
2014-04-28,Well_#20,24.0,2393,150.017,1033.47,100.0,116.585,85.989,365103,180825,271237,300384,629.0,252.0,812.0,400.6359300476947,56.34975711311589,473
2014-04-29,Well_#20,24.0,2392,150.0,1034.2,100.0,116.474,86.73,365734,181075,271613,301154,631.0,250.0,770.0,396.19651347068145,54.960742326909354,474
2014-04-30,Well_#20,24.0,2385,148.754,1034.81,100.0,116.423,86.301,366350,181321,271981,301921,616.0,246.0,767.0,399.35064935064935,55.459146782357195,475
2014-05-01,Well_#20,24.0,2395,150.0,1032.61,100.0,116.358,86.097,366965,181564,272347,302693,615.0,243.0,772.0,395.1219512195122,55.65969718817592,476
2014-05-02,Well_#20,24.0,2397,149.999,1032.03,100.0,116.223,86.216,367575,181807,272711,303463,610.0,243.0,770.0,398.3606557377049,55.79710144927537,477
2014-05-03,Well_#20,24.0,2399,149.989,1039.59,100.0,116.318,87.649,368192,182052,273078,304231,617.0,245.0,768.0,397.08265802269045,55.45126353790614,478
2014-05-04,Well_#20,24.0,2400,149.984,1035.76,100.0,116.295,87.259,368793,182291,273437,305002,601.0,239.0,771.0,397.6705490848586,56.19533527696793,479
2014-05-05,Well_#20,24.0,2401,149.97,1028.19,100.0,116.511,86.09,369394,182533,273799,305775,601.0,242.0,773.0,402.6622296173045,56.25909752547307,480
2014-05-06,Well_#20,24.0,2398,149.958,1024.0,97.91667,115.697,84.726,370010,182779,274168,306542,616.0,246.0,767.0,399.35064935064935,55.459146782357195,481
2014-05-07,Well_#20,24.0,2398,149.945,1025.67,100.0,115.639,86.443,370615,183021,274532,307340,605.0,242.0,798.0,400.0,56.878118317890234,482
2014-05-08,Well_#20,24.0,2399,149.938,1029.93,100.0,115.811,87.264,371225,183264,274896,308091,610.0,243.0,751.0,398.3606557377049,55.18001469507715,483
2014-05-09,Well_#20,24.0,2401,149.938,1028.59,100.0,115.782,86.77,371838,183506,275260,308843,613.0,242.0,752.0,394.77977161500814,55.091575091575095,484
2014-05-10,Well_#20,24.0,2402,149.938,1025.78,100.0,115.88,86.833,372434,183745,275618,309599,596.0,239.0,756.0,401.00671140939596,55.917159763313606,485
2014-05-11,Well_#20,24.0,2403,149.938,1022.96,100.0,115.588,86.379,373025,183978,275967,310355,591.0,233.0,756.0,394.2470389170897,56.12472160356348,486
2014-05-12,Well_#20,24.0,2405,149.938,1028.93,100.0,115.839,86.458,373620,184213,276320,311112,595.0,235.0,757.0,394.9579831932773,55.99112426035503,487
2014-05-13,Well_#20,24.0,2406,149.938,1038.82,100.0,116.09,88.349,374155,184425,276638,311863,535.0,212.0,751.0,396.2616822429907,58.39813374805599,488
2014-05-14,Well_#20,24.0,2407,149.938,1036.61,100.0,115.848,87.767,374685,184635,276952,312614,530.0,210.0,751.0,396.22641509433964,58.62607338017174,489
2014-05-15,Well_#20,24.0,2412,149.933,1033.4,100.0,116.866,87.123,375211,184843,277264,313360,526.0,208.0,746.0,395.43726235741445,58.64779874213837,490
2014-05-16,Well_#20,24.0,2409,149.94,1036.99,97.91667,115.936,88.031,375755,185058,277587,314166,544.0,215.0,806.0,395.22058823529414,59.7037037037037,491
2014-05-17,Well_#20,24.0,2408,149.937,1030.38,100.0,115.714,87.102,376298,185274,277911,314902,543.0,216.0,736.0,397.7900552486188,57.54495699765442,492
2014-05-18,Well_#20,24.0,2407,149.93,1030.24,100.0,115.693,88.152,376842,185488,278232,315650,544.0,214.0,748.0,393.38235294117646,57.89473684210527,493
2014-05-19,Well_#20,24.0,2408,149.925,1027.65,100.0,115.605,87.845,377380,185702,278553,316412,538.0,214.0,762.0,397.7695167286245,58.61538461538461,494
2014-05-20,Well_#20,24.0,2411,149.924,1031.7,100.0,116.239,88.177,377922,185916,278874,317175,542.0,214.0,763.0,394.8339483394834,58.467432950191565,495
2014-05-21,Well_#20,24.0,2411,149.921,1030.31,100.0,116.344,87.847,378457,186130,279196,317923,535.0,214.0,748.0,400.0,58.3008573655495,496
2014-05-22,Well_#20,24.0,2407,149.927,1026.92,100.0,114.636,86.639,378997,186343,279514,318638,540.0,213.0,715.0,394.44444444444446,56.97211155378486,497
2014-05-23,Well_#20,24.0,2413,149.923,1023.39,100.0,115.904,85.372,379544,186560,279840,319362,547.0,217.0,724.0,396.709323583181,56.963021243115655,498
2014-05-24,Well_#20,24.0,2413,149.929,1024.03,100.0,116.098,85.552,380085,186776,280164,320080,541.0,216.0,718.0,399.2606284658041,57.02938840349484,499
2014-05-25,Well_#20,14.17,2456,149.859,968.13,53.79985,125.529,81.483,380387,186898,280347,320445,302.0,122.0,365.0,403.97350993377484,54.72263868065967,500
2014-05-26,Well_#20,24.0,2441,149.881,1009.24,85.92787,120.595,86.659,380819,187075,280612,321090,432.0,177.0,645.0,409.72222222222223,59.888579387186624,501
2014-05-27,Well_#20,6.23,2431,149.882,1039.46,27.23418,113.281,87.996,380926,187123,280685,321229,107.0,48.0,139.0,448.5981308411215,56.50406504065041,502
2014-05-28,Well_#20,6.61,2611,149.545,713.644,10.14637,161.23,68.832,380936,187127,280691,321254,10.0,4.0,25.0,400.0,71.42857142857143,503
2014-05-29,Well_#20,24.0,2440,149.875,1014.19,81.12275,121.393,87.418,381423,187320,280981,321878,487.0,193.0,624.0,396.3039014373717,56.165616561656165,504
2014-05-30,Well_#20,12.5,2470,149.801,967.293,47.04732,127.064,81.207,381588,187387,281081,322180,165.0,67.0,302.0,406.06060606060606,64.66809421841542,505
2014-05-31,Well_#20,24.0,2463,149.828,1016.09,89.79247,127.826,86.731,381989,187563,281344,322875,401.0,176.0,695.0,438.90274314214463,63.412408759124084,506
2014-06-01,Well_#20,14.67,2535,149.725,906.771,36.15861,144.545,77.349,382129,187622,281434,323109,140.0,59.0,234.0,421.42857142857144,62.56684491978609,507
2014-06-02,Well_#20,23.0,2417,149.897,1051.69,94.86277,116.972,88.149,382617,187815,281722,323796,488.0,193.0,687.0,395.4918032786885,58.468085106382986,508
2014-06-03,Well_#20,24.0,2417,149.957,1060.42,100.0,116.587,88.152,383147,188026,282039,324531,530.0,211.0,735.0,398.1132075471698,58.10276679841897,509
2014-06-04,Well_#20,24.0,2417,149.995,1064.52,100.0,116.736,88.178,383676,188236,282355,325270,529.0,210.0,739.0,396.97542533081287,58.2807570977918,510
2014-06-05,Well_#20,24.0,2416,150.0,1065.95,100.0,116.586,87.912,384205,188446,282670,326012,529.0,210.0,742.0,396.97542533081287,58.379228953579855,511
2014-06-06,Well_#20,24.0,2417,150.004,1063.67,100.0,116.488,87.144,384737,188657,282986,326757,532.0,211.0,745.0,396.61654135338347,58.339859044635865,512
2014-06-07,Well_#20,24.0,2418,150.02,1057.95,100.0,116.32,85.242,385276,188873,283310,327413,539.0,216.0,656.0,400.7421150278293,54.89539748953975,513
2014-06-08,Well_#20,24.0,2419,150.034,1060.65,97.91667,116.454,86.513,385815,189088,283633,328063,539.0,215.0,650.0,398.88682745825605,54.66778805719091,514
2014-06-09,Well_#20,18.23,2426,150.042,1064.57,74.97206,117.001,87.184,386216,189252,283878,328521,401.0,164.0,458.0,408.9775561097257,53.317811408614666,515
2014-06-10,Well_#20,18.94,2463,149.977,996.471,59.63114,126.394,83.267,386644,189428,284142,329142,428.0,176.0,621.0,411.21495327102804,59.19923736892279,516
2014-06-11,Well_#20,24.0,2416,150.009,1067.87,100.0,116.062,87.992,387188,189648,284472,329865,544.0,220.0,723.0,404.4117647058824,57.06393054459353,517
2014-06-12,Well_#20,24.0,2419,150.036,1076.26,100.0,116.605,88.304,387762,189877,284816,330587,574.0,229.0,722.0,398.9547038327526,55.70987654320988,518
2014-06-13,Well_#20,16.29,2474,149.934,1005.34,60.39449,128.805,84.243,388056,190003,285005,330952,294.0,126.0,365.0,428.57142857142856,55.38694992412747,519
2014-06-14,Well_#20,24.0,2418,149.982,1068.77,100.0,117.062,87.932,388642,190237,285355,331677,586.0,234.0,725.0,399.3174061433447,55.301296720061025,520
2014-06-15,Well_#20,24.0,2420,150.006,1066.52,100.0,116.841,86.281,389226,190470,285705,332401,584.0,233.0,724.0,398.972602739726,55.35168195718655,521
2014-06-16,Well_#20,24.0,2421,150.012,1066.4,100.0,116.953,87.778,389803,190701,286052,333130,577.0,231.0,729.0,400.34662045060657,55.81929555895865,522
2014-06-17,Well_#20,24.0,2422,150.0,1062.12,97.91667,116.978,88.154,390388,190935,286402,333857,585.0,234.0,727.0,400.0,55.411585365853654,523
2014-06-18,Well_#20,24.0,2423,150.0,1068.46,100.0,116.972,88.27,390966,191166,286748,334590,578.0,231.0,733.0,399.65397923875435,55.9115179252479,524
2014-06-19,Well_#20,24.0,2418,149.604,1062.65,100.0,116.658,86.69,391542,191397,287096,335324,576.0,231.0,734.0,401.0416666666667,56.030534351145036,525
2014-06-20,Well_#20,24.0,2426,150.014,1065.3,100.0,116.881,87.461,392126,191630,287445,336057,584.0,233.0,733.0,398.972602739726,55.65679574791192,526
2014-06-21,Well_#20,24.0,2426,150.017,1070.34,100.0,116.905,88.45,392704,191862,287792,336790,578.0,232.0,733.0,401.3840830449827,55.9115179252479,527
2014-06-22,Well_#20,24.0,2427,150.021,1076.06,100.0,116.681,88.43,393283,192092,288138,337526,579.0,230.0,736.0,397.2366148531952,55.96958174904943,528
2014-06-23,Well_#20,24.0,2428,150.022,1075.55,100.0,116.761,88.31,393858,192321,288482,338261,575.0,229.0,735.0,398.2608695652174,56.10687022900763,529
2014-06-24,Well_#20,24.0,2422,150.029,1076.14,100.0,115.174,88.407,394433,192556,288834,338941,575.0,235.0,680.0,408.69565217391306,54.18326693227091,530
2014-06-25,Well_#20,24.0,2420,150.045,1076.54,100.0,113.787,88.221,394989,192766,289148,339557,556.0,210.0,616.0,377.6978417266187,52.55972696245734,531
2014-06-26,Well_#20,24.0,2422,150.045,1069.96,100.0,113.656,86.118,395570,192983,289475,340243,581.0,217.0,686.0,373.49397590361446,54.14364640883977,532
2014-06-27,Well_#20,24.0,2423,150.045,1066.32,100.0,113.689,85.166,396284,193252,289878,341034,714.0,269.0,791.0,376.750700280112,52.55813953488372,533
2014-06-28,Well_#20,24.0,2422,150.045,1073.83,100.0,113.895,88.241,396874,193473,290210,341800,590.0,221.0,766.0,374.5762711864407,56.48967551622419,534
2014-06-29,Well_#20,24.0,2424,150.044,1071.46,100.0,113.708,86.801,397458,193693,290540,342561,584.0,220.0,761.0,376.71232876712327,56.57992565055762,535
2014-06-30,Well_#20,24.0,2425,150.031,1076.42,100.0,114.009,88.252,398043,193915,290873,343299,585.0,222.0,738.0,379.4871794871795,55.78231292517006,536
2014-07-01,Well_#20,24.0,2426,150.027,1083.53,100.0,114.072,88.992,398625,194135,291203,344033,582.0,220.0,734.0,378.0068728522337,55.77507598784195,537
2014-07-02,Well_#20,24.0,2427,150.027,1077.72,100.0,113.937,88.555,399180,194346,291519,344768,555.0,211.0,735.0,380.1801801801802,56.97674418604651,538
2014-07-03,Well_#20,24.0,2428,150.027,1075.33,100.0,113.975,88.733,399719,194551,291827,345504,539.0,205.0,736.0,380.3339517625232,57.72549019607843,539
2014-07-04,Well_#20,24.0,2430,150.027,1075.07,100.0,113.901,88.504,400252,194753,292130,346237,533.0,202.0,733.0,378.98686679174483,57.89889415481832,540
2014-07-05,Well_#20,24.0,2432,150.025,1076.88,100.0,114.321,88.78,400782,194954,292432,346968,530.0,201.0,731.0,379.24528301886795,57.96986518636004,541
2014-07-06,Well_#20,24.0,2432,150.033,1082.88,100.0,113.83,88.86,401311,195152,292727,347703,529.0,198.0,735.0,374.29111531190927,58.14873417721519,542
2014-07-07,Well_#20,24.0,2434,150.044,1080.8,100.0,113.463,88.33,401835,195350,293025,348440,524.0,198.0,737.0,377.8625954198473,58.445678033306905,543
2014-07-08,Well_#20,24.0,2435,150.048,1076.98,100.0,113.351,87.826,402380,195564,293346,349150,545.0,214.0,710.0,392.6605504587156,56.573705179282875,544
2014-07-09,Well_#20,24.0,2437,150.059,1077.36,100.0,113.463,87.588,402916,195775,293662,349861,536.0,211.0,711.0,393.65671641791045,57.0168404170008,545
2014-07-10,Well_#20,24.0,2447,150.05,1084.57,100.0,115.855,88.476,403450,195987,293980,350567,534.0,212.0,706.0,397.00374531835206,56.935483870967744,546
2014-07-11,Well_#20,15.49,2464,150.029,1082.52,63.67934,120.863,88.182,403712,196087,294130,350971,262.0,100.0,404.0,381.6793893129771,60.66066066066066,547
2014-07-12,Well_#20,0.0,2856,148.618,332.021,1.28494,258.553,14.754,403712,196087,294130,350971,0.0,0.0,0.0,0.0,0.0,548
2014-07-13,Well_#20,14.01,2571,149.886,881.917,24.50581,143.038,76.948,403820,196103,294154,351268,108.0,16.0,297.0,148.14814814814815,73.33333333333333,549
2014-07-14,Well_#20,24.0,2443,149.966,1067.04,93.83945,114.576,87.311,404289,196285,294428,351915,469.0,182.0,647.0,388.05970149253733,57.97491039426524,550
2014-07-15,Well_#20,24.0,2433,149.889,1074.95,100.0,113.364,88.223,404768,196474,294711,352541,479.0,189.0,626.0,394.5720250521921,56.65158371040724,551
2014-07-16,Well_#20,24.0,2422,149.858,1066.42,97.91667,112.364,87.865,405250,196663,294995,353149,482.0,189.0,608.0,392.1161825726141,55.779816513761475,552
2014-07-17,Well_#20,24.0,2407,149.781,1057.59,97.91667,110.771,87.964,405737,196854,295281,353739,487.0,191.0,590.0,392.19712525667353,54.78180129990715,553
2014-07-18,Well_#20,24.0,2408,149.764,1057.46,97.91667,110.292,87.211,406193,197032,295549,354371,456.0,178.0,632.0,390.35087719298247,58.08823529411765,554
2014-07-19,Well_#20,24.0,2417,149.794,1062.59,97.91667,111.67,87.401,406644,197207,295810,354982,451.0,175.0,611.0,388.02660753880264,57.53295668549906,555
2014-07-20,Well_#20,24.0,2417,149.852,1071.35,100.0,111.595,87.748,407099,197381,296072,355600,455.0,174.0,618.0,382.4175824175824,57.5955265610438,556
2014-07-21,Well_#20,24.0,2414,149.891,1068.21,97.91667,110.044,86.482,407555,197556,296333,356235,456.0,175.0,635.0,383.7719298245614,58.20348304307974,557
2014-07-22,Well_#20,24.0,2416,149.906,1074.25,97.91667,110.268,86.568,408006,197726,296589,356874,451.0,170.0,639.0,376.940133037694,58.62385321100917,558
2014-07-23,Well_#20,24.0,2418,149.929,1077.02,100.0,110.427,87.535,408460,197898,296847,357517,454.0,172.0,643.0,378.8546255506608,58.61440291704649,559
2014-07-24,Well_#20,24.0,2419,149.948,1079.01,100.0,110.466,87.381,408914,198073,297109,358159,454.0,175.0,642.0,385.4625550660793,58.57664233576643,560
2014-07-25,Well_#20,24.0,2424,150.003,1088.68,100.0,111.131,87.796,409373,198255,297382,358823,459.0,182.0,664.0,396.51416122004355,59.1273374888691,561
2014-07-26,Well_#20,24.0,2431,150.068,1094.5,100.0,111.647,87.426,409837,198438,297657,359525,464.0,183.0,702.0,394.3965517241379,60.2058319039451,562
2014-07-27,Well_#20,24.0,2438,150.12,1116.21,100.0,112.397,89.008,410305,198623,297934,360284,468.0,185.0,759.0,395.2991452991453,61.858190709046454,563
2014-07-28,Well_#20,24.0,2440,150.152,1118.27,100.0,112.797,88.926,410775,198803,298205,361045,470.0,180.0,761.0,382.97872340425533,61.81965881397238,564
2014-07-29,Well_#20,24.0,2442,150.165,1115.84,97.91667,113.12,88.253,411223,198982,298473,361688,448.0,179.0,643.0,399.55357142857144,58.93675527039414,565
2014-07-30,Well_#20,24.0,2443,150.178,1117.81,100.0,113.48,88.845,411672,199162,298744,362377,449.0,180.0,689.0,400.89086859688194,60.54481546572935,566
2014-07-31,Well_#20,24.0,2434,149.028,1121.81,100.0,113.488,88.745,412089,199329,298993,363094,417.0,167.0,717.0,400.4796163069544,63.227513227513235,567
